# OpenSignals Text File Format
# {"CC:78:AB:62:C7:8F":{"sensor":["RAW","RAW","RAW","RAW","RAW","RAW"],"device name":"CC:78:AB:62:C7:8F","column":["nSeq","I1","I2","O1","O2","A1","A2","A3","A4","A5","A6"],"sync interval":2,"time":"12:23:22","comments":"","device connection":"BLECC:78:AB:62:C7:8F","channels":[1,2,3,4,5,6],"date":"2022-04-28","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1","A2","A3","A4","A5","A6"],"resolution":[10,10,10,10,6,6],"special":[{},{},{},{},{},{}]}}
# EndOfHeader
10	0	0	0	0	521	455	0	496	38	5
11	0	0	0	0	511	460	0	500	38	5
12	0	0	0	0	505	472	0	484	38	5
13	0	0	0	0	511	484	0	502	38	5
14	0	0	0	0	510	488	0	489	38	5
15	0	0	0	0	511	488	0	500	38	5
0	0	0	0	0	509	487	0	496	38	5
1	0	0	0	0	503	494	0	497	38	5
2	0	0	0	0	507	503	0	501	38	5
3	0	0	0	0	518	495	0	487	38	5
4	0	0	0	0	510	502	0	496	38	5
5	0	0	0	0	507	506	0	495	38	5
6	0	0	0	0	507	513	0	490	38	5
7	0	0	0	0	508	512	0	496	38	5
8	0	0	0	0	507	499	0	495	38	5
9	0	0	0	0	514	513	0	486	38	5
10	0	0	0	0	510	507	0	495	38	5
11	0	0	0	0	511	508	0	511	38	5
12	0	0	0	0	510	514	0	494	38	5
13	0	0	0	0	507	515	0	503	38	5
14	0	0	0	0	505	519	0	501	38	5
15	0	0	0	0	512	511	0	500	38	5
0	0	0	0	0	510	512	0	503	38	5
1	0	0	0	0	506	512	0	490	38	5
2	0	0	0	0	505	516	0	499	38	5
3	0	0	0	0	512	505	0	491	38	5
4	0	0	0	0	508	517	0	511	38	5
5	0	0	0	0	507	519	0	498	38	5
6	0	0	0	0	519	514	0	475	38	5
7	0	0	0	0	510	518	0	485	38	5
8	0	0	0	0	511	522	0	481	38	5
9	0	0	0	0	516	529	0	492	38	5
10	0	0	0	0	505	542	0	492	38	5
11	0	0	0	0	508	522	0	492	38	5
12	0	0	0	0	511	551	0	489	38	5
13	0	0	0	0	512	544	0	490	38	5
14	0	0	0	0	509	523	0	490	38	5
15	0	0	0	0	511	529	0	490	38	5
0	0	0	0	0	511	507	0	495	38	5
1	0	0	0	0	508	487	0	483	38	5
2	0	0	0	0	512	496	0	517	38	5
3	0	0	0	0	502	489	0	493	38	5
4	0	0	0	0	513	474	0	506	38	5
5	0	0	0	0	515	583	0	486	38	5
6	0	0	0	0	504	849	0	491	38	5
7	0	0	0	0	517	932	0	484	39	5
8	0	0	0	0	508	643	0	484	38	5
9	0	0	0	0	509	413	0	484	38	5
10	0	0	0	0	502	388	0	500	38	5
11	0	0	0	0	511	395	0	488	38	5
12	0	0	0	0	512	416	0	508	38	5
13	0	0	0	0	505	421	0	499	38	5
14	0	0	0	0	508	435	0	504	38	5
15	0	0	0	0	519	451	0	491	38	5
0	0	0	0	0	504	456	0	493	38	5
1	0	0	0	0	521	473	0	487	38	5
2	0	0	0	0	506	477	0	492	38	5
3	0	0	0	0	506	497	0	492	38	5
4	0	0	0	0	515	497	0	507	38	5
5	0	0	0	0	509	499	0	489	38	5
6	0	0	0	0	508	520	0	487	38	5
7	0	0	0	0	509	521	0	488	38	5
8	0	0	0	0	510	529	0	493	38	5
9	0	0	0	0	511	533	0	496	38	5
10	0	0	0	0	515	547	0	499	38	5
11	0	0	0	0	511	545	0	486	38	5
12	0	0	0	0	506	560	0	487	38	5
13	0	0	0	0	513	567	0	491	38	5
14	0	0	0	0	508	550	0	500	38	5
15	0	0	0	0	507	542	0	483	38	5
0	0	0	0	0	510	522	0	475	38	5
1	0	0	0	0	517	505	0	497	38	5
2	0	0	0	0	504	489	0	488	38	5
3	0	0	0	0	512	456	0	502	38	5
4	0	0	0	0	510	462	0	487	38	5
5	0	0	0	0	512	451	0	477	38	5
6	0	0	0	0	514	455	0	486	38	5
7	0	0	0	0	506	461	0	483	38	5
8	0	0	0	0	511	461	0	484	38	5
9	0	0	0	0	512	479	0	481	38	5
10	0	0	0	0	504	478	0	475	38	5
11	0	0	0	0	513	489	0	487	38	5
12	0	0	0	0	512	496	0	490	38	5
13	0	0	0	0	511	495	0	486	38	5
14	0	0	0	0	508	500	0	492	38	5
15	0	0	0	0	511	498	0	486	38	5
0	0	0	0	0	512	503	0	488	38	5
1	0	0	0	0	512	501	0	491	38	5
2	0	0	0	0	504	508	0	488	38	5
3	0	0	0	0	512	506	0	487	38	5
4	0	0	0	0	513	504	0	502	38	5
5	0	0	0	0	510	506	0	502	38	5
6	0	0	0	0	505	517	0	502	38	5
7	0	0	0	0	509	510	0	488	38	5
8	0	0	0	0	510	504	0	496	38	5
9	0	0	0	0	512	504	0	491	38	5
10	0	0	0	0	509	520	0	486	38	5
11	0	0	0	0	512	514	0	513	38	5
12	0	0	0	0	508	514	0	508	38	5
13	0	0	0	0	507	508	0	494	38	5
14	0	0	0	0	512	512	0	503	38	5
15	0	0	0	0	515	525	0	490	38	5
0	0	0	0	0	514	537	0	495	38	5
1	0	0	0	0	510	530	0	502	38	5
2	0	0	0	0	509	546	0	531	38	5
3	0	0	0	0	502	547	0	505	38	5
4	0	0	0	0	512	530	0	511	38	5
5	0	0	0	0	510	515	0	500	38	5
6	0	0	0	0	507	510	0	504	38	5
7	0	0	0	0	502	506	0	497	38	5
8	0	0	0	0	512	504	0	501	38	5
9	0	0	0	0	506	479	0	487	38	5
10	0	0	0	0	506	471	0	496	38	5
11	0	0	0	0	512	565	0	489	38	5
12	0	0	0	0	511	824	0	498	38	5
13	0	0	0	0	510	945	0	492	38	5
14	0	0	0	0	508	648	0	520	38	5
15	0	0	0	0	504	435	0	487	38	5
0	0	0	0	0	512	392	0	497	38	5
1	0	0	0	0	518	398	0	486	38	5
2	0	0	0	0	509	423	0	494	38	5
3	0	0	0	0	510	427	0	483	38	5
4	0	0	0	0	510	441	0	481	38	5
5	0	0	0	0	510	454	0	481	38	5
6	0	0	0	0	507	455	0	489	38	5
7	0	0	0	0	512	467	0	482	38	5
8	0	0	0	0	516	486	0	511	38	5
9	0	0	0	0	510	492	0	509	38	5
10	0	0	0	0	512	491	0	487	38	5
11	0	0	0	0	514	500	0	496	38	5
12	0	0	0	0	510	524	0	492	38	5
13	0	0	0	0	509	527	0	476	38	5
14	0	0	0	0	511	524	0	487	38	5
15	0	0	0	0	508	533	0	483	38	5
0	0	0	0	0	518	539	0	492	38	5
1	0	0	0	0	513	545	0	495	38	5
2	0	0	0	0	507	545	0	504	38	5
3	0	0	0	0	512	553	0	485	38	5
4	0	0	0	0	513	555	0	503	38	5
5	0	0	0	0	508	544	0	495	38	5
6	0	0	0	0	504	523	0	500	38	5
7	0	0	0	0	508	489	0	478	38	5
8	0	0	0	0	511	471	0	497	38	5
9	0	0	0	0	508	458	0	493	38	5
10	0	0	0	0	505	448	0	494	38	5
11	0	0	0	0	510	461	0	482	38	5
12	0	0	0	0	500	463	0	496	38	5
13	0	0	0	0	509	476	0	492	38	5
14	0	0	0	0	511	470	0	500	38	5
15	0	0	0	0	516	474	0	469	38	5
0	0	0	0	0	514	473	0	486	38	5
1	0	0	0	0	513	481	0	479	38	5
2	0	0	0	0	507	484	0	475	38	5
3	0	0	0	0	509	491	0	483	38	5
4	0	0	0	0	508	504	0	491	38	5
5	0	0	0	0	510	499	0	469	38	5
6	0	0	0	0	511	498	0	486	38	5
7	0	0	0	0	512	505	0	494	38	5
8	0	0	0	0	508	508	0	494	38	5
9	0	0	0	0	513	516	0	474	38	5
10	0	0	0	0	515	506	0	493	38	5
11	0	0	0	0	508	507	0	480	38	5
12	0	0	0	0	516	501	0	502	38	5
13	0	0	0	0	510	505	0	484	38	5
14	0	0	0	0	510	509	0	493	38	5
15	0	0	0	0	506	519	0	484	38	5
0	0	0	0	0	512	516	0	507	38	5
1	0	0	0	0	512	518	0	479	38	5
2	0	0	0	0	509	521	0	504	38	5
3	0	0	0	0	507	538	0	482	38	5
4	0	0	0	0	503	528	0	487	38	5
5	0	0	0	0	505	537	0	485	38	5
6	0	0	0	0	510	560	0	494	38	5
7	0	0	0	0	508	538	0	488	38	5
8	0	0	0	0	514	534	0	486	38	5
9	0	0	0	0	512	522	0	484	38	5
10	0	0	0	0	505	494	0	497	38	5
11	0	0	0	0	505	505	0	505	38	5
12	0	0	0	0	510	500	0	516	38	5
13	0	0	0	0	511	480	0	500	38	5
14	0	0	0	0	507	483	0	502	38	5
15	0	0	0	0	513	657	0	496	38	5
0	0	0	0	0	509	878	0	490	38	5
1	0	0	0	0	508	901	0	467	38	5
2	0	0	0	0	507	577	0	482	38	5
3	0	0	0	0	512	395	0	493	38	5
4	0	0	0	0	507	402	0	495	38	5
5	0	0	0	0	512	391	0	490	38	5
6	0	0	0	0	511	417	0	507	38	5
7	0	0	0	0	519	431	0	488	38	5
8	0	0	0	0	509	445	0	472	38	5
9	0	0	0	0	512	440	0	480	38	5
10	0	0	0	0	511	461	0	508	38	5
11	0	0	0	0	508	475	0	487	38	5
12	0	0	0	0	502	485	0	503	38	5
13	0	0	0	0	511	494	0	489	38	5
14	0	0	0	0	505	496	0	497	38	5
15	0	0	0	0	516	508	0	500	38	5
0	0	0	0	0	507	517	0	508	38	5
1	0	0	0	0	514	523	0	494	38	5
2	0	0	0	0	510	529	0	487	38	5
3	0	0	0	0	516	537	0	491	38	5
4	0	0	0	0	504	559	0	493	38	5
5	0	0	0	0	510	559	0	502	38	5
6	0	0	0	0	505	551	0	492	38	5
7	0	0	0	0	512	556	0	471	38	5
8	0	0	0	0	506	549	0	496	38	5
9	0	0	0	0	503	527	0	502	38	5
10	0	0	0	0	516	512	0	505	38	5
11	0	0	0	0	511	486	0	484	38	5
12	0	0	0	0	508	475	0	484	38	5
13	0	0	0	0	505	463	0	484	38	5
14	0	0	0	0	508	432	0	504	38	5
15	0	0	0	0	513	455	0	499	38	5
0	0	0	0	0	509	460	0	495	38	5
1	0	0	0	0	513	456	0	487	38	5
2	0	0	0	0	511	472	0	488	38	5
3	0	0	0	0	509	479	0	482	38	5
4	0	0	0	0	499	480	0	509	38	5
5	0	0	0	0	510	483	0	487	38	5
6	0	0	0	0	511	487	0	508	38	5
7	0	0	0	0	504	502	0	480	38	5
8	0	0	0	0	512	500	0	492	38	5
9	0	0	0	0	508	488	0	484	38	5
10	0	0	0	0	507	506	0	486	38	5
11	0	0	0	0	508	508	0	508	38	5
12	0	0	0	0	505	518	0	489	38	5
13	0	0	0	0	504	504	0	502	38	5
14	0	0	0	0	510	507	0	492	38	5
15	0	0	0	0	513	492	0	501	38	5
0	0	0	0	0	508	492	0	495	38	5
1	0	0	0	0	513	516	0	483	38	5
2	0	0	0	0	514	530	0	505	38	5
3	0	0	0	0	504	516	0	480	38	5
4	0	0	0	0	505	524	0	512	38	5
5	0	0	0	0	512	521	0	505	38	5
6	0	0	0	0	506	533	0	494	38	5
7	0	0	0	0	512	527	0	493	38	5
8	0	0	0	0	510	529	0	496	38	5
9	0	0	0	0	508	556	0	484	38	5
10	0	0	0	0	502	550	0	491	38	5
11	0	0	0	0	505	516	0	490	38	5
12	0	0	0	0	509	529	0	483	38	5
13	0	0	0	0	508	496	0	487	38	5
14	0	0	0	0	515	496	0	499	38	5
15	0	0	0	0	508	502	0	476	38	5
0	0	0	0	0	504	494	0	505	38	5
1	0	0	0	0	511	475	0	491	38	5
2	0	0	0	0	505	569	0	499	38	5
3	0	0	0	0	510	807	0	487	38	5
4	0	0	0	0	509	940	0	486	38	5
5	0	0	0	0	505	734	0	500	38	5
6	0	0	0	0	507	434	0	488	38	5
7	0	0	0	0	513	386	0	487	38	5
8	0	0	0	0	512	408	0	484	38	5
9	0	0	0	0	513	433	0	481	38	5
10	0	0	0	0	502	439	0	490	38	5
11	0	0	0	0	509	435	0	485	38	5
12	0	0	0	0	516	473	0	492	38	5
13	0	0	0	0	509	444	0	477	38	5
14	0	0	0	0	507	451	0	488	38	5
15	0	0	0	0	512	450	0	505	38	5
0	0	0	0	0	507	443	0	487	38	5
1	0	0	0	0	507	479	0	489	38	5
2	0	0	0	0	502	452	0	492	38	5
3	0	0	0	0	508	539	0	492	38	5
4	0	0	0	0	504	559	0	481	38	5
5	0	0	0	0	518	513	0	479	38	5
6	0	0	0	0	515	556	0	486	38	5
7	0	0	0	0	509	552	0	480	38	5
8	0	0	0	0	504	544	0	512	38	5
9	0	0	0	0	511	554	0	487	38	5
10	0	0	0	0	506	568	0	494	38	5
11	0	0	0	0	507	561	0	488	38	5
12	0	0	0	0	514	571	0	504	38	5
13	0	0	0	0	508	546	0	490	38	5
14	0	0	0	0	509	536	0	502	38	5
15	0	0	0	0	510	489	0	509	38	5
0	0	0	0	0	509	449	0	504	38	5
1	0	0	0	0	510	451	0	495	38	5
2	0	0	0	0	512	446	0	509	38	5
3	0	0	0	0	508	445	0	491	38	5
4	0	0	0	0	512	467	0	498	38	5
5	0	0	0	0	509	468	0	513	38	5
6	0	0	0	0	508	478	0	496	38	5
7	0	0	0	0	512	480	0	492	38	5
8	0	0	0	0	509	489	0	514	38	5
9	0	0	0	0	511	493	0	505	38	5
10	0	0	0	0	509	492	0	512	38	5
11	0	0	0	0	508	497	0	481	38	5
12	0	0	0	0	512	495	0	492	38	5
13	0	0	0	0	509	497	0	493	38	5
14	0	0	0	0	505	507	0	503	38	5
15	0	0	0	0	510	510	0	486	38	5
0	0	0	0	0	512	495	0	495	38	5
1	0	0	0	0	513	492	0	490	38	5
2	0	0	0	0	508	504	0	490	38	5
3	0	0	0	0	501	491	0	483	38	5
4	0	0	0	0	511	515	0	494	38	5
5	0	0	0	0	517	516	0	470	38	5
6	0	0	0	0	506	499	0	486	38	5
7	0	0	0	0	506	513	0	487	38	5
8	0	0	0	0	515	510	0	486	38	5
9	0	0	0	0	511	529	0	485	38	5
10	0	0	0	0	506	525	0	478	38	5
11	0	0	0	0	507	540	0	491	38	5
12	0	0	0	0	508	552	0	485	38	5
13	0	0	0	0	516	528	0	488	38	5
14	0	0	0	0	510	525	0	499	38	5
15	0	0	0	0	506	513	0	490	38	5
0	0	0	0	0	510	491	0	501	38	5
1	0	0	0	0	507	485	0	499	38	5
2	0	0	0	0	508	492	0	510	38	5
3	0	0	0	0	513	468	0	492	38	5
4	0	0	0	0	506	483	0	491	38	5
5	0	0	0	0	507	662	0	495	38	5
6	0	0	0	0	506	888	0	504	38	5
7	0	0	0	0	511	852	0	483	38	5
8	0	0	0	0	510	534	0	494	38	5
9	0	0	0	0	515	385	0	496	38	5
10	0	0	0	0	505	385	0	496	38	5
11	0	0	0	0	507	405	0	477	38	5
12	0	0	0	0	506	428	0	494	38	5
13	0	0	0	0	515	426	0	483	38	5
14	0	0	0	0	508	443	0	491	38	5
15	0	0	0	0	504	440	0	504	38	5
0	0	0	0	0	504	468	0	509	38	5
1	0	0	0	0	519	473	0	494	38	5
2	0	0	0	0	512	491	0	489	38	5
3	0	0	0	0	504	503	0	484	38	5
4	0	0	0	0	505	506	0	482	38	5
5	0	0	0	0	516	514	0	496	38	5
6	0	0	0	0	505	523	0	491	38	5
7	0	0	0	0	509	531	0	493	38	5
8	0	0	0	0	505	553	0	487	38	5
9	0	0	0	0	516	546	0	495	38	5
10	0	0	0	0	515	551	0	506	38	5
11	0	0	0	0	514	571	0	494	38	5
12	0	0	0	0	504	562	0	496	38	5
13	0	0	0	0	503	567	0	493	38	5
14	0	0	0	0	505	563	0	521	38	5
15	0	0	0	0	514	553	0	483	38	5
0	0	0	0	0	508	524	0	499	38	5
1	0	0	0	0	509	500	0	483	38	5
2	0	0	0	0	505	478	0	500	38	5
3	0	0	0	0	519	470	0	504	38	5
4	0	0	0	0	512	475	0	492	38	5
5	0	0	0	0	512	487	0	491	38	5
6	0	0	0	0	508	491	0	500	38	5
7	0	0	0	0	508	482	0	483	38	5
8	0	0	0	0	504	477	0	490	38	5
9	0	0	0	0	509	478	0	496	38	5
10	0	0	0	0	509	490	0	495	38	5
11	0	0	0	0	503	504	0	497	38	5
12	0	0	0	0	512	522	0	493	38	5
13	0	0	0	0	509	521	0	489	38	5
14	0	0	0	0	515	520	0	499	38	5
15	0	0	0	0	508	531	0	485	38	5
0	0	0	0	0	509	525	0	500	38	5
1	0	0	0	0	509	525	0	485	38	5
2	0	0	0	0	512	521	0	487	38	5
3	0	0	0	0	507	529	0	486	38	5
4	0	0	0	0	504	522	0	490	38	5
5	0	0	0	0	517	528	0	477	38	5
6	0	0	0	0	512	531	0	491	38	5
7	0	0	0	0	511	541	0	494	38	5
8	0	0	0	0	515	542	0	503	38	5
9	0	0	0	0	505	542	0	495	38	5
10	0	0	0	0	503	564	0	499	38	5
11	0	0	0	0	511	553	0	498	38	5
12	0	0	0	0	514	578	0	502	38	5
13	0	0	0	0	504	569	0	488	38	5
14	0	0	0	0	515	552	0	495	38	5
15	0	0	0	0	507	556	0	497	38	5
0	0	0	0	0	509	533	0	498	38	5
1	0	0	0	0	511	511	0	508	38	5
2	0	0	0	0	512	509	0	498	38	5
3	0	0	0	0	518	521	0	476	38	5
4	0	0	0	0	512	489	0	496	38	5
5	0	0	0	0	505	566	0	497	38	5
6	0	0	0	0	511	793	0	500	38	5
7	0	0	0	0	508	960	0	485	38	5
8	0	0	0	0	509	780	0	502	38	5
9	0	0	0	0	514	500	0	479	38	5
10	0	0	0	0	502	424	0	488	38	5
11	0	0	0	0	517	423	0	483	38	5
12	0	0	0	0	513	431	0	509	38	5
13	0	0	0	0	513	437	0	489	38	5
14	0	0	0	0	508	465	0	492	38	5
15	0	0	0	0	502	472	0	475	38	5
0	0	0	0	0	502	481	0	496	38	5
1	0	0	0	0	513	482	0	479	38	5
2	0	0	0	0	507	500	0	479	38	5
3	0	0	0	0	504	502	0	491	38	5
4	0	0	0	0	511	521	0	497	38	5
5	0	0	0	0	513	525	0	493	38	5
6	0	0	0	0	507	523	0	492	38	5
7	0	0	0	0	506	527	0	472	38	5
8	0	0	0	0	511	538	0	493	38	5
9	0	0	0	0	509	540	0	478	38	5
10	0	0	0	0	510	556	0	494	38	5
11	0	0	0	0	504	564	0	492	38	5
12	0	0	0	0	510	575	0	508	38	5
13	0	0	0	0	514	569	0	497	38	5
14	0	0	0	0	505	559	0	500	38	5
15	0	0	0	0	504	555	0	487	38	5
0	0	0	0	0	503	535	0	495	38	5
1	0	0	0	0	511	504	0	490	38	5
2	0	0	0	0	513	500	0	495	38	5
3	0	0	0	0	513	461	0	489	38	5
4	0	0	0	0	515	479	0	493	38	5
5	0	0	0	0	505	457	0	484	38	5
6	0	0	0	0	505	450	0	499	38	5
7	0	0	0	0	511	464	0	507	38	5
8	0	0	0	0	500	477	0	480	38	5
9	0	0	0	0	512	471	0	497	38	5
10	0	0	0	0	514	472	0	493	38	5
11	0	0	0	0	511	480	0	494	38	5
12	0	0	0	0	511	482	0	496	38	5
13	0	0	0	0	507	470	0	488	38	5
14	0	0	0	0	512	486	0	496	38	5
15	0	0	0	0	505	485	0	492	38	5
0	0	0	0	0	506	503	0	503	38	5
1	0	0	0	0	513	496	0	482	38	5
2	0	0	0	0	506	497	0	491	38	5
