# OpenSignals Text File Format
# {"CC:78:AB:5E:8E:CE":{"sensor":["RAW"],"device name":"CC:78:AB:5E:8E:CE","column":["nSeq","I1","I2","O1","O2","A1"],"sync interval":2,"time":"12:00:53","comments":"","device connection":"BLECC:78:AB:5E:8E:CE","channels":[1],"date":"2022-04-28","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1"],"resolution":[10],"special":[{}]}}
# EndOfHeader
0	0	0	0	0	524
1	0	0	0	0	506
2	0	0	0	0	522
3	0	0	0	0	510
4	0	0	0	0	518
5	0	0	0	0	507
6	0	0	0	0	522
7	0	0	0	0	512
8	0	0	0	0	515
9	0	0	0	0	519
10	0	0	0	0	509
11	0	0	0	0	514
12	0	0	0	0	514
13	0	0	0	0	517
14	0	0	0	0	521
15	0	0	0	0	510
0	0	0	0	0	508
1	0	0	0	0	515
2	0	0	0	0	513
3	0	0	0	0	508
4	0	0	0	0	502
5	0	0	0	0	518
6	0	0	0	0	511
7	0	0	0	0	517
8	0	0	0	0	502
9	0	0	0	0	534
10	0	0	0	0	504
11	0	0	0	0	516
12	0	0	0	0	499
13	0	0	0	0	514
14	0	0	0	0	501
15	0	0	0	0	521
0	0	0	0	0	503
1	0	0	0	0	515
2	0	0	0	0	505
3	0	0	0	0	519
4	0	0	0	0	513
5	0	0	0	0	526
6	0	0	0	0	502
7	0	0	0	0	529
8	0	0	0	0	495
9	0	0	0	0	529
10	0	0	0	0	503
11	0	0	0	0	526
12	0	0	0	0	489
13	0	0	0	0	542
14	0	0	0	0	501
15	0	0	0	0	524
0	0	0	0	0	493
1	0	0	0	0	524
2	0	0	0	0	506
3	0	0	0	0	525
4	0	0	0	0	505
5	0	0	0	0	524
6	0	0	0	0	491
7	0	0	0	0	520
8	0	0	0	0	491
9	0	0	0	0	524
10	0	0	0	0	501
11	0	0	0	0	529
12	0	0	0	0	504
13	0	0	0	0	529
14	0	0	0	0	496
15	0	0	0	0	522
0	0	0	0	0	492
1	0	0	0	0	518
2	0	0	0	0	499
3	0	0	0	0	521
4	0	0	0	0	499
5	0	0	0	0	529
6	0	0	0	0	503
7	0	0	0	0	528
8	0	0	0	0	502
9	0	0	0	0	516
10	0	0	0	0	483
11	0	0	0	0	534
12	0	0	0	0	499
13	0	0	0	0	543
14	0	0	0	0	486
15	0	0	0	0	516
0	0	0	0	0	495
1	0	0	0	0	533
2	0	0	0	0	505
3	0	0	0	0	525
4	0	0	0	0	505
5	0	0	0	0	528
6	0	0	0	0	495
7	0	0	0	0	536
8	0	0	0	0	492
9	0	0	0	0	530
10	0	0	0	0	490
11	0	0	0	0	523
12	0	0	0	0	496
13	0	0	0	0	550
14	0	0	0	0	499
15	0	0	0	0	539
0	0	0	0	0	487
1	0	0	0	0	539
2	0	0	0	0	490
3	0	0	0	0	473
4	0	0	0	0	467
5	0	0	0	0	527
6	0	0	0	0	366
7	0	0	0	0	731
8	0	0	0	0	496
9	0	0	0	0	580
10	0	0	0	0	235
11	0	0	0	0	897
12	0	0	0	0	89
13	0	0	0	0	1022
14	0	0	0	0	896
15	0	0	0	0	1022
0	0	0	0	0	208
1	0	0	0	0	116
2	0	0	0	0	575
3	0	0	0	0	403
4	0	0	0	0	974
5	0	0	0	0	45
6	0	0	0	0	0
7	0	0	0	0	117
8	0	0	0	0	414
9	0	0	0	0	490
10	0	0	0	0	509
11	0	0	0	0	507
12	0	0	0	0	509
13	0	0	0	0	516
14	0	0	0	0	511
15	0	0	0	0	507
0	0	0	0	0	509
1	0	0	0	0	513
2	0	0	0	0	515
3	0	0	0	0	521
4	0	0	0	0	516
5	0	0	0	0	517
6	0	0	0	0	509
7	0	0	0	0	507
8	0	0	0	0	636
9	0	0	0	0	945
10	0	0	0	0	805
11	0	0	0	0	564
12	0	0	0	0	1022
13	0	0	0	0	311
14	0	0	0	0	73
15	0	0	0	0	536
0	0	0	0	0	471
1	0	0	0	0	1022
2	0	0	0	0	51
3	0	0	0	0	0
4	0	0	0	0	367
5	0	0	0	0	125
6	0	0	0	0	1022
7	0	0	0	0	148
8	0	0	0	0	451
9	0	0	0	0	357
10	0	0	0	0	390
11	0	0	0	0	636
12	0	0	0	0	277
13	0	0	0	0	362
14	0	0	0	0	747
15	0	0	0	0	391
0	0	0	0	0	675
1	0	0	0	0	156
2	0	0	0	0	728
3	0	0	0	0	595
4	0	0	0	0	1022
5	0	0	0	0	169
6	0	0	0	0	56
7	0	0	0	0	1022
8	0	0	0	0	346
9	0	0	0	0	226
10	0	0	0	0	505
11	0	0	0	0	552
12	0	0	0	0	581
13	0	0	0	0	158
14	0	0	0	0	457
15	0	0	0	0	340
0	0	0	0	0	549
1	0	0	0	0	492
2	0	0	0	0	574
3	0	0	0	0	530
4	0	0	0	0	545
5	0	0	0	0	466
6	0	0	0	0	520
7	0	0	0	0	412
8	0	0	0	0	690
9	0	0	0	0	391
10	0	0	0	0	560
11	0	0	0	0	515
12	0	0	0	0	529
13	0	0	0	0	456
14	0	0	0	0	392
15	0	0	0	0	487
0	0	0	0	0	693
1	0	0	0	0	433
2	0	0	0	0	536
3	0	0	0	0	566
4	0	0	0	0	530
5	0	0	0	0	548
6	0	0	0	0	478
7	0	0	0	0	448
8	0	0	0	0	509
9	0	0	0	0	527
10	0	0	0	0	512
11	0	0	0	0	482
12	0	0	0	0	545
13	0	0	0	0	568
14	0	0	0	0	506
15	0	0	0	0	467
0	0	0	0	0	515
1	0	0	0	0	508
2	0	0	0	0	513
3	0	0	0	0	520
4	0	0	0	0	528
5	0	0	0	0	517
6	0	0	0	0	504
7	0	0	0	0	506
8	0	0	0	0	524
9	0	0	0	0	443
10	0	0	0	0	515
11	0	0	0	0	506
12	0	0	0	0	445
13	0	0	0	0	624
14	0	0	0	0	531
15	0	0	0	0	474
0	0	0	0	0	605
1	0	0	0	0	517
2	0	0	0	0	508
3	0	0	0	0	528
4	0	0	0	0	472
5	0	0	0	0	629
6	0	0	0	0	489
7	0	0	0	0	484
8	0	0	0	0	569
9	0	0	0	0	544
10	0	0	0	0	523
11	0	0	0	0	515
12	0	0	0	0	492
13	0	0	0	0	534
14	0	0	0	0	483
15	0	0	0	0	566
0	0	0	0	0	515
1	0	0	0	0	471
2	0	0	0	0	510
3	0	0	0	0	495
4	0	0	0	0	518
5	0	0	0	0	497
6	0	0	0	0	505
7	0	0	0	0	479
8	0	0	0	0	530
9	0	0	0	0	474
10	0	0	0	0	528
11	0	0	0	0	469
12	0	0	0	0	551
13	0	0	0	0	436
14	0	0	0	0	611
15	0	0	0	0	457
0	0	0	0	0	537
1	0	0	0	0	481
2	0	0	0	0	600
3	0	0	0	0	511
4	0	0	0	0	538
5	0	0	0	0	476
6	0	0	0	0	549
7	0	0	0	0	524
8	0	0	0	0	569
9	0	0	0	0	503
10	0	0	0	0	507
11	0	0	0	0	497
12	0	0	0	0	544
13	0	0	0	0	465
14	0	0	0	0	541
15	0	0	0	0	487
